0.001	0.9996150644080889
0.01	0.996157040390152
0.1	0.9622023530177762
1.0	0.678196363308749
1.1	0.651940945722938
1.2	0.6266700660660044
1.3	0.6023837243379477
1.4	0.5790819205387686
1.5	0.5567646546684667
1.6	0.5352792655409878
1.7	0.5144730919702784
1.8	0.49434613395633814
1.9	0.4748983914991671
2.0	0.4561298645987654
2.1	0.4380405532551329
2.2	0.42063045746826966
2.3	0.4038995772381758
2.4	0.3878479125648511
2.5	0.37247546344829574
2.6	0.3576784335367257
2.7	0.3433530264783571
2.8	0.32949924227319
2.9	0.31611708092122415
3.0	0.30320654242246
3.1	0.29076762677689716
3.2	0.27880033398453574
3.3	0.2673046640453758
3.4	0.2562806169594173
3.5	0.24572819272666027
3.6	0.23557506286800067
3.7	0.22574889890433456
3.8	0.2162497008356619
3.9	0.20707746866198276
4.0	0.1982322023832971
4.1	0.18971390199960494
4.2	0.18152256751090617
4.3	0.1736581989172009
4.4	0.1661207962184892
4.5	0.1589103594147709
4.6	0.1519767094972504
4.7	0.14526966745713188
4.8	0.1387892332944154
4.9	0.132535407009101
5.0	0.12650818860118865
5.1	0.12070757807067829
5.2	0.11513357541757002
5.3	0.10978618064186375
5.4	0.10466539374355951
5.5	0.09977121472265735
5.6	0.09506884101995153
5.7	0.09052347007623647
5.8	0.08613510189151212
5.9	0.08190373646577853
6.0	0.07782937379903566
6.1	0.0739120138912835
6.2	0.07015165674252212
6.3	0.06654830235275143
6.4	0.0631019507219715
6.5	0.059812601850182306
6.6	0.05665554311138848
6.7	0.053606061879594775
6.8	0.0506641581548011
6.9	0.047829831937007544
7.0	0.04510308322621406
7.1	0.04248391202242063
7.2	0.0399723183256273
7.3	0.03756830213583403
7.4	0.035271863453040855
7.5	0.03308300227724775
7.6	0.030987443775988204
7.7	0.028970913116795744
7.8	0.02703341029967033
7.9	0.025174935324612003
8.0	0.02339548819162074
8.1	0.021695068900696515
8.2	0.02007367745183941
8.3	0.018531313845049316
8.4	0.017067978080326316
8.5	0.01568367015767038
8.6	0.014351384776907424
8.7	0.013044116637863451
8.8	0.011761865740538365
8.9	0.010504632084932236
9.0	0.009272415671045045
9.1	0.00806521649887679
9.2	0.006883034568427449
9.3	0.005725869879697066
9.4	0.004593722432685616
9.5	0.0034865922273931028
9.6	0.0024851538385111034
9.7	0.001670081840731185
9.8	0.0010413762340533749
9.9	0.0005990370184776583
10.0	0.00034306419400403465
10.1	0.0002734577606325041
10.2	0.00039021771836307063
10.3	0.0006933440671957295
10.4	0.0011828368071304816
10.5	0.0018586959381673269
10.6	0.0026018348293904018
10.7	0.0032931668498838032
10.8	0.0039326919996475465
10.9	0.00452041027868163
11.0	0.005056321686986054
11.1	0.005540426224560827
11.2	0.005972723891405931
11.3	0.006353214687521376
11.4	0.006681898612907161
11.5	0.006958775667563288
11.6	0.007204488843066053
11.7	0.007439681130991735
11.8	0.007664352531340345
11.9	0.007878503044111878
12.0	0.008082132669306335
12.1	0.008275241406923721
12.2	0.008457829256964028
12.3	0.00862989621942726
12.4	0.008791442294313417
12.5	0.008942467481622498
12.6	0.009082830637180583
12.7	0.009212390616813745
12.8	0.009331147420521985
12.9	0.009439101048305306
13.0	0.009536251500163705
13.1	0.009622598776097183
13.2	0.00969814287610574
13.3	0.009762883800189375
13.4	0.009816821548348089
13.5	0.00985995612058188
13.6	0.009894649453202913
13.7	0.009923263482523337
13.8	0.009945798208543159
13.9	0.009962253631262373
14.0	0.009972629750680985
14.1	0.00997692656679899
14.2	0.00997514407961639
14.3	0.009967282289133185
14.4	0.009953341195349377
14.5	0.009933320798264962
14.6	0.009908410032978347
14.7	0.009879797834587934
14.8	0.009847484203093728
14.9	0.009811469138495725
15.0	0.009771752640793925
15.1	0.009728334709988327
15.2	0.009681215346078935
15.3	0.009630394549065746
15.4	0.009575872318948762
15.5	0.009517648655727979
15.6	0.009456594205937219
15.7	0.009393579616110299
15.8	0.009328604886247215
15.9	0.009261670016347975
16.0	0.009192775006412572
16.1	0.009121919856441006
16.2	0.00904910456643328
16.3	0.008974329136389394
16.4	0.00889759356630935
16.5	0.00881889785619314
16.6	0.008738805088708595
16.7	0.008657878346523536
16.8	0.008576117629637966
16.9	0.008493522938051884
17.0	0.008410094271765287
17.1	0.008325831630778175
17.2	0.008240735015090553
17.3	0.008154804424702415
17.4	0.008068039859613765
17.5	0.007980441319824604
17.6	0.0078923731846217
17.7	0.007804199833291827
17.8	0.007715921265834984
17.9	0.00762753748225117
18.0	0.007539048482540391
18.1	0.007450454266702639
18.2	0.007361754834737921
18.3	0.00727295018664623
18.4	0.00718404032242757
18.5	0.007095025242081943
18.6	0.007006129880813074
18.7	0.0069175791738247
18.8	0.006829373121116814
18.9	0.00674151172268942
19.0	0.006653994978542521
19.1	0.00656682288867611
19.2	0.006479995453090193
19.3	0.006393512671784765
19.4	0.006307374544759828
19.5	0.006221581072015385
19.6	0.006136262363741933
19.7	0.006051548530129979
19.8	0.005967439571179521
19.9	0.005883935486890557
20.0	0.0058010362772630926
20.1	0.005718741942297122
20.2	0.0056370524819926455
20.3	0.005555967896349669
20.4	0.005475488185368186
20.5	0.005395613349048202
20.6	0.005316409922789384
20.7	0.005237944441991408
20.8	0.005160216906654277
20.9	0.005083227316777986
21.0	0.005006975672362539
21.1	0.004931461973407933
21.2	0.004856686219914168
21.3	0.004782648411881248
21.4	0.004709348549309168
21.5	0.004636786632197933
21.6	0.004564985245781368
21.7	0.004493966975293309
21.8	0.004423731820733757
21.9	0.004354279782102707
22.0	0.004285610859400165
